pdbid	type	label	p_group_0.3	casf2016
1z6q	np	6.698970004336019	21	general
1z6s	np	4.337242168318426	2008	refined
1z71	np	9.18045606445813	2236	refined
1z95	test	7.12	1563	
1z9g	test	5.64	899	
1z9h	ic50	3.0	3033	general
1z9y	np	7.187086643357144	1104	refined
1zaf	ic50	7.698970004336019	1567	general
1zaj	ic50	5.096910013008056	312	general
1zc9	refined	3.221848749616356	566	refined
1zd2	ic50	3.3010299956639813	1473	general
1zd3	ic50	3.3010299956639813	1473	general
1zd4	ic50	3.596879478824182	1473	general
1zd5	ic50	4.872895201635192	1473	general
1zdp	np	5.7447274948966935	899	refined
1ze8	np	7.67778070526608	1104	general
1zea	refined	5.221848749616356	2079	refined
1zeo	np	6.6777807052660805	1551	general
1zfk	np	7.920818753952375	1104	refined
1zfp	ic50	7.585026652029182	2612	general
1zfq	np	7.522878745280337	1104	refined
1zgb	np	8.05551732784983	161	general
1zge	np	7.301029995663981	1104	refined
1zgi	np	5.337242168318426	2236	refined
1zgv	np	6.0	2236	general
1zh7	ic50	6.301029995663981	1572	general
1zhk	kikd	4.453457336521869	2103	general
1zhl	kikd	5.00436480540245	2103	general
1zhy	refined	6.522878745280337	3145	refined
1zkk	kikd	4.481486060122112	1368	general
1zkl	ic50	5.091514981121351	651	general
1zkn	ic50	4.508638306165727	653	general
1zky	np	6.251811972993799	1568	general
1zm6	kikd	4.346787486224656	2360	general
1zm7	ic50	3.0	1893	general
1zoe	refined	7.397940008672037	2499	refined
1zog	refined	7.154901959985743	2499	refined
1zoh	refined	7.0	2499	refined
1zom	ic50	7.522878745280337	2242	general
1zp5	ic50	2.920818753952376	1757	general
1zp8	np	8.769551078621726	2452	refined
1zpa	np	8.397940008672037	2452	refined
1zpb	ic50	6.070581074285707	2242	general
1zpc	ic50	6.5951662833800615	2242	general
1zrz	ic50	5.236572006437063	2558	general
1zs0	refined	6.154901959985743	1757	refined
1zsb	np	0.6020599913279625	1104	general
1zsf	np	9.920818753952377	2452	refined
1zsh	kikd	7.070581074285707	463	general
1zsr	np	9.82390874094432	2452	general
1ztq	ic50	8.886056647693163	1755	general
1zub	kikd	6.568636235841012	2689	general
1zuc	ic50	8.769551078621726	1564	general
1zvx	refined	9.221848749616356	1757	refined
1zxc	ic50	8.096910013008056	1763	general
1zxv	kikd	6.096910013008056	917	general
1zyj	np	5.823908740944319	2515	general
1zyr	kikd	5.7447274948966935	11	general
1zz1	ic50	6.022276394711152	2317	general
1zz2	np	5.221848749616356	2515	general
1zz3	ic50	6.537602002101044	2317	general
1zzl	np	8.301029995663981	2515	general
1zzz	np	5.136677139879544	2252	general
220l	kikd	3.397940008672037	1606	general
223l	kikd	3.397940008672037	1606	general
2a0c	np	7.301029995663981	2523	general
2a0t	kikd	4.823908740944319	2224	general
2a14	refined	5.698970004336019	724	refined
2a25	kikd	4.619788758288394	716	general
2a29	kikd	2.853871964321762	1728	general
2a2g	kikd	7.0	2148	general
2a2x	np	7.694648630553377	2236	general
2a3a	ic50	2.8239087409443187	609	general
2a3b	ic50	3.3288271572849166	609	general
2a3c	kikd	4.431798275933005	609	general
2a3i	ic50	6.045757490560675	1565	general
2a3w	ic50	5.42021640338319	1087	general
2a3x	ic50	6.920818753952375	1087	general
2a4g	kikd	7.180456064458131	1989	general
2a4l	np	6.3979400086720375	2523	general
2a4m	refined	4.522878745280337	1038	refined
2a4q	kikd	7.180456064458131	1989	general
2a4r	kikd	7.823908740944319	1989	general
2a4w	kikd	8.292429823902063	2105	general
2a4z	ic50	6.6020599913279625	96	general
2a58	kikd	4.920818753952375	2435	general
2a5b	refined	3.9318141382538383	2202	refined
2a5c	refined	4.619788758288394	2202	refined
2a5s	refined	6.698970004336019	1845	refined
2a5u	ic50	8.096910013008056	96	general
2a8g	refined	3.688246138944246	2202	refined
2a8h	ic50	7.173925197299173	1763	general
2aa6	kikd	9.4089353929735	1565	general
2aa9	ic50	2.920818753952376	621	general
2aac	refined	2.221848749616356	2871	refined
2aay	ic50	2.920818753952376	621	general
2ad5	kikd	3.958607314841775	168	general
2ada	kikd	13.0	637	general
2adm	kikd	5.698970004336019	800	general
2adu	kikd	7.744727494896693	1540	general
2aeb	kikd	8.301029995663981	1447	general
2aei	ic50	7.0655015487564325	2248	general
2ael	kikd	6.292429823902063	31	general
2aez	kikd	2.4559319556497243	3184	general
2afw	refined	4.769551078621726	1043	refined
2afx	refined	5.1487416512809245	1043	refined
2agv	kikd	7.698970004336019	2	general
2ai7	ic50	6.3979400086720375	1895	general
2ai8	ic50	6.795880017344075	1899	general
2aia	ic50	5.4089353929735005	1895	general
2aie	ic50	5.657577319177793	1895	general
2aig	ic50	5.0	1765	general
2aj8	refined	6.195179321278838	223	refined
2ajb	kikd	5.503070351926785	223	general
2ajd	kikd	10.795880017344077	223	general
2ajl	kikd	7.886056647693163	223	general
2al5	test	8.4	1842	
2alv	ic50	4.154901959985743	587	general
2am1	ic50	6.0	736	general
2am2	ic50	5.096910013008056	736	general
2am4	refined	3.721246399047171	580	refined
2am9	np	8.4089353929735	1563	general
2ama	np	8.0	1563	general
2amt	refined	4.443697499232712	1889	refined
2amv	np	8.795880017344075	21	general
2an5	kikd	5.6777807052660805	722	general
2ank	np	7.325138859262188	2236	general
2anl	kikd	6.958607314841775	1003	general
2anm	np	8.744727494896694	2236	general
2ans	refined	5.920818753952375	2123	refined
2ao6	np	9.2839966563652	1563	general
2aoc	np	4.886056647693163	2452	refined
2aod	np	5.663540266151471	2452	refined
2aoe	np	7.619788758288394	2452	refined
2aof	np	4.549750891680639	2452	general
2aog	np	6.275724130399211	2452	refined
2aoh	np	4.440093374963888	2452	general
2aoi	np	4.014573525916998	2452	general
2aoj	np	4.655607726314889	2452	general
2aou	kikd	7.730487055782084	314	general
2aov	kikd	7.040958607678906	314	general
2aow	kikd	7.4179366370882915	314	general
2aox	kikd	7.4179366370882915	314	general
2aq7	ic50	3.3010299956639813	472	general
2aq9	kikd	7.301029995663981	1223	general
2aqb	ic50	3.3010299956639813	472	general
2aqu	np	9.318758762624412	2452	refined
2arm	refined	7.67778070526608	2364	refined
2asu	kikd	9.0	2228	general
2ate	kikd	7.0655015487564325	1723	refined
2ath	np	6.818156412055227	1551	general
2auc	ic50	4.075720713938118	2417	general
2aux	ic50	9.30102999566398	1500	general
2auz	ic50	9.455931955649724	1500	general
2avi	kikd	15.221848749616356	2202	general
2avm	np	5.698970004336019	2452	refined
2avo	np	8.853871964321762	2452	refined
2avq	np	4.3872161432802645	2452	refined
2avs	np	7.568636235841012	2452	refined
2avv	np	9.259637310505756	2452	general
2aw1	np	7.366531544420413	1104	general
2ax6	np	7.568636235841012	1563	general
2ax9	np	9.522878745280336	1563	refined
2axi	ic50	6.853871964321762	2446	general
2ay1	kikd	2.289036881004725	787	general
2ay2	kikd	1.882728704344236	787	general
2ay3	kikd	3.552841968657781	787	general
2ay4	kikd	2.906578314837765	787	general
2ay5	kikd	2.585026652029182	787	general
2ay6	kikd	3.10790539730952	787	general
2ay7	kikd	2.3010299956639813	787	general
2ay8	kikd	2.2365720064370627	787	general
2ay9	kikd	2.161150909262745	787	general
2ayp	np	8.154901959985743	2527	general
2ayr	np	9.292429823902063	1568	refined
2az5	kikd	5.27083521030723	1659	general
2az8	np	8.221848749616356	2452	general
2az9	np	7.657577319177793	2452	general
2azb	np	7.1938200260161125	2452	general
2azc	np	6.73754891026957	2452	general
2azm	kikd	5.657577319177793	1227	general
2azr	np	3.638272163982407	2580	refined
2b07	np	6.431798275933005	2580	refined
2b17	kikd	6.207608310501746	2364	general
2b1g	refined	6.638272163982407	85	refined
2b1i	refined	6.823908740944319	85	refined
2b1p	ic50	8.522878745280337	2513	general
2b1q	kikd	1.585026652029182	2864	general
2b1r	kikd	0.9956786262173574	2864	general
2b1v	np	5.7447274948966935	1568	general
2b1z	np	7.102372908709558	1568	general
2b4l	refined	4.769551078621726	1458	refined
2b4m	kikd	3.530177984021837	1458	general
2b52	np	8.096910013008056	2523	general
2b53	np	6.221848749616356	2523	general
2b54	np	7.698970004336019	2523	general
2b55	np	7.017728766960431	2523	general
2b5j	np	9.096910013008056	1936	general
2b7a	np	9.0	2618	general
2b7d	refined	8.698970004336019	2248	refined
2b7f	kikd	7.301029995663981	2449	general
2b8l	np	7.823908740944319	995	general
2b8v	np	7.008773924307505	995	general
2b9a	refined	8.045757490560675	2111	refined
2baj	np	8.397940008672037	2515	refined
2bak	np	7.431798275933005	2515	refined
2bal	np	6.309803919971486	2515	refined
2ban	np	9.0	1936	general
2bb7	ic50	5.669586226650809	1536	general
2bba	kikd	7.154901959985743	1494	general
2bbb	np	8.619788758288394	2452	general
2bcd	ic50	10.221848749616356	1243	general
2bdf	ic50	7.173925197299173	2650	general
2bdj	ic50	9.346787486224656	2650	general
2bdl	ic50	7.823908740944319	1500	general
2bdy	np	7.769551078621726	2236	general
2be2	np	8.698970004336019	1936	general
2bed	ic50	8.154901959985743	350	general
2bes	refined	4.2441251443275085	1340	refined
2bet	refined	2.769551078621726	1340	refined
2bfq	refined	6.886056647693163	1686	refined
2bfr	refined	5.249491605148654	1686	refined
2bgd	np	5.0	2580	general
2bge	np	2.795880017344075	2580	general
2bgn	kikd	5.698970004336019	223	general
2bgr	kikd	3.6020599913279625	223	general
2bj4	np	4.468521082957745	1568	general
2bjm	kikd	3.6989700043360174	2079	general
2bks	ic50	7.431798275933005	1006	general
2bkt	ic50	7.638272163982407	1006	general
2bkz	np	8.154901959985743	2523	general
2bmc	np	7.568636235841012	2548	general
2bmg	np	7.744727494896693	2247	general
2bmk	refined	5.619788758288394	2089	refined
2bmv	kikd	2.0	1702	general
2bmz	kikd	3.6989700043360174	2739	general
2bo4	refined	4.609064892896621	740	refined
2boh	np	8.522878745280337	2247	refined
2boi	ic50	4.318758762624412	2299	general
2boj	refined	5.769551078621726	2298	refined
2bok	np	6.552841968657781	2247	refined
2bow	kikd	4.0	2890	general
2bpm	np	8.698970004336019	2523	general
2bpv	np	7.673664139071248	2452	refined
2bpx	np	9.397940008672036	2452	general
2bpy	np	7.400116927926312	2452	refined
2bq6	np	10.154901959985745	2247	general
2bq7	np	7.050609993355087	2247	refined
2bqv	np	8.045757490560675	2452	refined
2bqw	np	8.522878745280337	2247	general
2br1	test	5.14	2527	
2br6	kikd	2.958607314841775	1641	general
2br8	np	7.486782399932061	962	general
2brb	test	4.86	2527	
2brc	np	5.050609993355087	1197	general
2brg	np	5.214670164989233	2527	general
2brh	np	4.6401645176601125	2527	general
2brm	np	5.886056647693163	2527	refined
2brn	np	5.259637310505756	2527	general
2bro	np	5.853871964321762	2527	general
2brp	ic50	4.0	3150	general
2bt9	refined	6.1938200260161125	2197	refined
2btr	np	7.022276394711152	2523	general
2bts	np	7.698970004336019	2523	general
2bu5	ic50	7.782516055786093	752	general
2bua	ic50	4.522878745280337	223	general
2bub	ic50	7.045757490560675	223	general
2buc	ic50	7.0	223	general
2buv	refined	4.0	730	refined
2bv4	ic50	3.2218487496163566	2299	general
2bvd	refined	6.0	1128	refined
2bve	ic50	3.6675615400843946	2071	general
2bvr	np	3.6989700043360174	2236	refined
2bvs	np	4.096910013008056	2236	refined
2bvx	np	8.698970004336019	2236	general
2bw7	ic50	5.698970004336019	989	general
2bxt	np	8.522878745280337	2236	general
2bxu	np	7.154901959985743	2236	general
2byh	np	6.58838029403677	1197	general
2byi	np	6.336299074610352	1197	general
2byp	np	9.05551732784983	962	general
2byr	np	8.55284196865778	962	refined
2bys	np	9.522878745280336	962	refined
2bz5	np	6.154901959985743	1197	general
2bz6	refined	7.091514981121351	2248	refined
2bz8	kikd	5.6020599913279625	2668	general
2bza	np	2.8013429130455774	2252	refined
2bzz	kikd	6.431798275933005	2009	general
2c02	kikd	4.036212172654444	2009	general
2c0o	ic50	5.913640169325252	2650	general
2c1a	np	6.769551078621726	2563	general
2c1b	np	6.3979400086720375	2563	general
2c1n	kikd	4.1073489661227	904	general
2c1p	refined	5.3979400086720375	2079	refined
2c1q	kikd	13.0	2204	general
2c2l	kikd	5.552841968657781	1793	general
2c3i	test	7.6	2496	
2c3j	np	6.18111458540599	2527	general
2c3k	np	7.585026652029182	2527	general
2c3l	np	5.066512712151295	2527	refined
2c4f	ic50	7.698970004336019	2248	general
2c4g	np	5.939302159646388	2523	general
2c4v	kikd	2.6020599913279625	2187	general
2c4w	kikd	4.698970004336019	2187	general
2c57	kikd	3.431798275933005	2187	general
2c5n	np	6.657577319177793	2523	general
2c5o	np	5.187086643357144	2523	general
2c5x	np	6.6020599913279625	2523	general
2c5y	np	6.6020599913279625	2523	general
2c68	np	5.7447274948966935	2523	general
2c69	np	4.585026652029182	2523	general
2c6c	ic50	7.522878745280337	173	general
2c6e	np	9.096910013008056	2548	general
2c6g	ic50	3.368556230986828	173	general
2c6i	np	4.958607314841775	2523	general
2c6k	np	6.136677139879544	2523	general
2c6l	np	6.568636235841012	2523	general
2c6m	np	6.455931955649724	2523	general
2c6n	kikd	6.881074247174223	215	general
2c6o	np	8.221848749616356	2523	general
2c80	refined	5.327902142064282	1354	refined
2c8w	np	8.431798275933005	2236	general
2c8x	np	6.657577319177793	2236	general
2c8y	np	4.0	2236	general
2c90	np	3.4814860601221125	2236	general
2c92	refined	5.675717544702307	2434	refined
2c93	np	4.920818753952375	2236	general
2c94	refined	6.823908740944319	2434	refined
2c97	refined	6.142667503568732	2434	refined
2c9b	kikd	5.540607512240769	2434	general
2c9d	kikd	6.318758762624412	2434	general
2c9t	np	7.481486060122112	962	general
2ca8	refined	4.657577319177793	1354	refined
2cbj	refined	8.267606240177031	406	refined
2cbr	ic50	6.853871964321762	2125	general
2cbs	ic50	8.221848749616356	2125	general
2cbu	np	5.6777807052660805	592	refined
2cbv	test	5.48	592	
2cbz	refined	3.9281179926938745	1263	refined
2cc7	refined	8.005243055412372	1813	refined
2ccb	refined	7.44660248987612	1813	refined
2ccc	refined	7.755228238504705	1813	refined
2ccs	np	5.698970004336019	1197	general
2cct	np	5.022276394711152	1197	general
2ccu	np	6.130768280269024	1197	general
2ce9	refined	6.031517051446065	690	refined
2cej	np	8.619788758288394	2452	refined
2cem	np	7.920818753952375	2452	general
2cen	np	8.301029995663981	2452	refined
2ceo	kikd	10.0	931	general
2ceq	refined	7.275724130399211	591	refined
2cer	refined	9.221848749616356	591	refined
2ces	np	7.251811972993799	592	refined
2cet	test	8.02	592	
2cex	refined	4.698970004336019	1051	refined
2cf8	np	8.096910013008056	2236	refined
2cf9	np	7.823908740944319	2236	refined
2cfd	kikd	7.494850021680094	188	general
2cfg	kikd	7.443697499232712	188	general
2cgf	np	6.4089353929735005	1197	refined
2cgr	refined	7.275724130399211	2079	refined
2cgu	np	4.872895201635192	2527	general
2cgv	np	4.563837352959244	2527	general
2cgw	np	4.761953896871205	2527	general
2cgx	np	4.806875401645538	2527	general
2chm	ic50	8.259637310505756	646	general
2cht	refined	5.522878745280337	2894	refined
2chw	ic50	4.769551078621726	96	general
2chx	ic50	7.744727494896693	96	general
2chz	ic50	7.795880017344075	96	general
2cji	np	8.221848749616356	2247	general
2ckm	np	8.823908740944319	161	general
2cle	refined	3.552841968657781	939	refined
2clf	kikd	3.552841968657781	939	general
2clh	refined	4.057495893831919	939	refined
2cli	refined	4.301029995663981	939	refined
2clk	refined	3.785156151952302	939	refined
2cll	kikd	4.301029995663981	939	general
2clm	kikd	3.552841968657781	939	general
2clo	kikd	4.057495893831919	939	general
2clv	kikd	7.87942606879415	2103	general
2clx	np	4.876148359032914	2523	general
2cm7	np	6.6777807052660805	2580	general
2cm8	np	5.8696662315049934	2580	general
2cma	np	6.732828271596986	2580	general
2cmb	np	7.187086643357144	2580	general
2cmc	np	5.756961951313706	2580	general
2cmf	np	7.552841968657781	161	general
2cmo	np	6.404503778174426	1842	general
2cn0	np	7.657577319177793	2236	refined
2cn8	ic50	5.455931955649724	2541	general
2cne	np	8.769551078621726	2580	general
2cnf	np	6.619788758288394	2580	general
2cng	np	6.958607314841775	2580	general
2cnh	np	7.229147988357855	2580	general
2cni	np	7.67778070526608	2580	general
2co0	kikd	5.481486060122113	697	general
2csm	kikd	4.301029995663981	2831	general
2csn	refined	4.4089353929735005	2465	refined
2ctc	refined	3.886056647693163	402	refined
2cv3	ic50	6.568636235841012	2229	general
2cvd	kikd	6.096910013008056	1355	general
2d06	kikd	4.079876673709276	869	general
2d0k	refined	5.021819483062586	2761	refined
2d1n	refined	8.154901959985743	1755	refined
2d1o	refined	7.698970004336019	1756	refined
2d1x	ic50	5.102372908709558	2671	general
2d2v	kikd	1.0	2864	general
2d3u	np	6.920818753952375	146	refined
2d3z	np	6.638272163982407	146	refined
2d41	np	6.823908740944319	146	general
2dbl	ic50	8.698970004336019	2079	general
2ddf	ic50	7.387216143280264	1763	general
2df6	kikd	5.978810700930062	2669	general
2doo	refined	7.173925197299173	1649	refined
2dq7	ic50	8.318758762624412	2650	general
2drc	refined	9.886056647693165	2761	refined
2dri	refined	6.886056647693163	1825	refined
2ds1	np	8.468521082957745	2523	general
2dua	kikd	4.769551078621726	1192	general
2duv	np	7.060480747381382	2523	general
2dw7	refined	4.698970004336019	547	refined
2dwx	kikd	3.744727494896694	2194	general
2dxs	np	7.337242168318426	146	general
2e1w	refined	7.958607314841775	637	refined
2e27	refined	9.346787486224656	2091	refined
2e2b	np	7.958607314841775	2648	general
2e2p	refined	4.7447274948966935	3068	refined
2e2r	refined	8.259637310505756	1570	refined
2e5y	kikd	5.853871964321762	2814	refined
2e7f	refined	6.102372908709558	1099	refined
2e7l	kikd	7.537602002101044	2103	general
2e91	refined	6.585026652029182	1520	refined
2e92	refined	6.886056647693163	1520	refined
2e93	kikd	6.958607314841775	1520	general
2e95	kikd	7.096910013008056	1520	general
2e98	ic50	6.229147988357856	1342	general
2e99	ic50	6.161150909262744	1342	general
2e9a	ic50	6.040958607678906	1342	general
2e9c	ic50	5.958607314841775	1342	general
2e9d	ic50	5.886056647693163	1342	general
2e9n	np	8.207608310501746	2527	general
2e9o	np	7.698970004336019	2527	general
2e9u	np	8.100179497572904	2527	refined
2e9v	np	7.899974269892137	2527	general
2ea2	ic50	7.795880017344075	1540	general
2ea4	ic50	7.337242168318426	1540	general
2eep	kikd	7.055024091587952	222	general
2eg7	kikd	5.886056647693163	3084	refined
2eg8	kikd	4.497572880015567	3084	refined
2eh8	kikd	7.958607314841775	2089	general
2ei6	np	7.387216143280264	2247	general
2emt	kikd	6.696803942579511	886	general
2epn	refined	7.221848749616356	53	refined
2er0	np	6.376750709602099	1000	general
2er6	np	7.221848749616356	1000	general
2er9	np	7.397940008672037	1000	general
2erz	np	5.657577319177793	2563	refined
2esm	kikd	6.275724130399211	2551	general
2etk	kikd	6.823908740944319	2551	general
2etm	ic50	6.673664139071248	2633	general
2etr	kikd	6.823908740944319	2551	general
2euf	ic50	7.823908740944319	2520	general
2euk	refined	6.6020599913279625	471	refined
2eum	kikd	6.698970004336019	471	refined
2evc	ic50	6.537602002101044	1536	general
2evl	refined	6.698970004336019	471	refined
